Year,Agency Name,Name of Donor (Individual or Firm),Value of Donation,Agency Category,Donation Type,Unique Identifier,Gender,Age,Education Level,Employment Status,Internet Access,Marital Status,Ethnicity,Location
2020,Parks and Recreation (Department of),Eye Productions,12500.0,Parks and Recreation,Monetary Donation,DONOR_1140,Male,57.0,College,Full-Time,Yes,Single,White,Suburban
2020,Parks and Recreation (Department of),Finger Guns,13000.0,Parks and Recreation,Monetary Donation,DONOR_2393,Female,24.0,College,Full-Time,Yes,Single,White,Urban
2020,Parks and Recreation (Department of),Flanders aka ING Brussels,20000.0,Parks and Recreation,Monetary Donation,DONOR_2394,Male,33.0,High School or Less,Full-Time,Yes,Divorced,White,Urban
2020,Parks and Recreation (Department of),Friends of the High Line,239742.16,Parks and Recreation,Monetary Donation,DONOR_2395,Male,54.0,College,Full-Time,Yes,Single,Black or African American,Rural
2020,Parks and Recreation (Department of),Friends of Morningside Park,11443.58,Parks and Recreation,Monetary Donation,DONOR_2396,Male,38.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Friends of Roosevelt Park,44000.0,Parks and Recreation,Monetary Donation,DONOR_2397,Female,49.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Fund for Public Health of NY,23417.16,Parks and Recreation,Monetary Donation,DONOR_2398,Male,21.0,Masters Level,Full-Time,Yes,Divorced,White,Urban
2020,Parks and Recreation (Department of),Garden of Dreams/MSG,1300000.0,Parks and Recreation,In-Kind Donation,DONOR_2399,Male,21.0,Doctorate,Full-Time,Yes,Single,Black or African American,Urban
2020,Parks and Recreation (Department of),Greenacre Foundation,20000.0,Parks and Recreation,Monetary Donation,DONOR_1148,Male,32.0,College,Full-Time,Yes,Married,White,Suburban
2020,Parks and Recreation (Department of),Hubert's Lemonade,4980.0,Parks and Recreation,In-Kind Donation,DONOR_2400,Female,44.0,College,Full-Time,Yes,Married,White,Rural
2020,Parks and Recreation (Department of),Jonah Alben,98306.0,Parks and Recreation,In-Kind Donation,DONOR_1161,Male,18.0,Masters Level,Full-Time,Yes,Single,Black or African American,Urban
2020,Parks and Recreation (Department of),"Joy of Giving Something, Inc.",19126.04,Parks and Recreation,In-Kind Donation,DONOR_2401,Female,31.0,High School or Less,Full-Time,Yes,Single,White,Urban
2020,Parks and Recreation (Department of),Hudson Yards/Hell's Kitchen Alliance,209877.73,Parks and Recreation,Monetary Donation,DONOR_1155,Male,23.0,College,Full-Time,Yes,Divorced,White,Rural
2020,Parks and Recreation (Department of),Liberty Coca Cola,22500.0,Parks and Recreation,In-Kind Donation,DONOR_2402,Male,22.0,College,Full-Time,Yes,Single,White,Urban
2020,Parks and Recreation (Department of),Lifeway,10500.0,Parks and Recreation,Monetary Donation,DONOR_2403,Female,37.0,College,Part-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Madison Square Park Conservancy,338963.49,Parks and Recreation,Monetary Donation,DONOR_2404,Male,41.0,High School or Less,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Main Gate Productions,15000.0,Parks and Recreation,Monetary Donation,DONOR_1166,Male,21.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),National Recreation & Park Association,102500.0,Parks and Recreation,Monetary Donation,DONOR_2405,Female,22.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),NBPA,25500.0,Parks and Recreation,In-Kind Donation,DONOR_2406,Male,33.0,High School or Less,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Netflix,15000.0,Parks and Recreation,Monetary Donation,DONOR_2407,Female,27.0,Masters Level,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),"New York City Council Member Alan Maisel
Discretionary Fund",5000.0,Parks and Recreation,Monetary Donation,DONOR_2408,Female,18.0,High School or Less,Unemployed,Yes,Single,White,Urban
2020,Parks and Recreation (Department of),Nike,228000.0,Parks and Recreation,In-Kind Donation,DONOR_1176,Male,36.0,High School or Less,Full-Time,Yes,Married,Asian,Urban
2020,Parks and Recreation (Department of),New York Shakespeare Festival c/o Public Theater,5266.0,Parks and Recreation,Monetary Donation,DONOR_2409,Male,33.0,College,Full-Time,Yes,Married,Black or African American,Urban
2020,Parks and Recreation (Department of),New York University (NYU),390757.0,Parks and Recreation,Monetary Donation,DONOR_2410,Male,44.0,College,Part-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),NIKE for USATF,25000.0,Parks and Recreation,Monetary Donation,DONOR_2411,Male,28.0,Masters Level,Part-Time,Yes,Married,Black or African American,Urban
2020,Parks and Recreation (Department of),PistenBully USA,5000.0,Parks and Recreation,Monetary Donation,DONOR_2412,Male,43.0,Masters Level,Full-Time,Yes,Married,Black or African American,Urban
2020,Parks and Recreation (Department of),PitCCH In Foundation,300000.0,Parks and Recreation,In-Kind Donation,DONOR_2413,Female,20.0,College,Full-Time,Yes,Divorced,Black or African American,Urban
2020,Parks and Recreation (Department of),Project Evergreen,10000.0,Parks and Recreation,In-Kind Donation,DONOR_1193,Female,18.0,College,Full-Time,Yes,Married,Hispanic or Latino,Urban
2020,Parks and Recreation (Department of),Proximity Productions,11500.0,Parks and Recreation,Monetary Donation,DONOR_1194,Male,34.0,College,Full-Time,No,Single,White,Urban
2020,Parks and Recreation (Department of),Riverside Park Conservancy,7500.0,Parks and Recreation,Monetary Donation,DONOR_2414,Female,20.0,College,Full-Time,No,Single,White,Urban
2020,Parks and Recreation (Department of),Ski Areas of NY,12000.0,Parks and Recreation,Monetary Donation,DONOR_2415,Female,33.0,Masters Level,Full-Time,Yes,Single,White,Urban
2020,Parks and Recreation (Department of),Super Coffee,5976.0,Parks and Recreation,In-Kind Donation,DONOR_2416,Male,36.0,College,Full-Time,Yes,Married,White,Suburban
2020,Parks and Recreation (Department of),The Art Students League of New York,15695.0,Parks and Recreation,In-Kind Donation,DONOR_2417,Female,39.0,Masters Level,Full-Time,Yes,Divorced,White,Urban
2020,Parks and Recreation (Department of),Uniqlo,18000.0,Parks and Recreation,In-Kind Donation,DONOR_2418,Female,59.0,College,Unemployed,Yes,Married,White,Suburban
2020,Parks and Recreation (Department of),Universal Television,68500.0,Parks and Recreation,Monetary Donation,DONOR_1213,Male,61.0,Masters Level,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),USTA,833333.26,Parks and Recreation,Monetary Donation,DONOR_2419,Male,32.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Urban Zen (RZO),5000.0,Parks and Recreation,Monetary Donation,DONOR_2420,Female,40.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Vertical Hold Productions,6000.0,Parks and Recreation,Monetary Donation,DONOR_2421,Male,61.0,College,Full-Time,Yes,Married,White,Urban
2020,Parks and Recreation (Department of),Washington Square Park Conservancy,328265.48,Parks and Recreation,Monetary Donation,DONOR_2422,Female,60.0,College,Full-Time,Yes,Single,Hispanic or Latino,Urban
2020,Police Department,Ansell Gulf Stream,13050.0,Public Safety,In-Kind Donation,DONOR_2423,Male,43.0,College,Full-Time,Yes,Divorced,White,Urban
2020,Police Department,Beijing PD/ Jiawei Zhao,22000.0,Public Safety,In-Kind Donation,DONOR_2424,Female,52.0,College,Full-Time,Yes,Single,White,Urban
2020,Police Department,BlackRock,11000.0,Public Safety,In-Kind Donation,DONOR_2425,Male,22.0,Doctorate,Full-Time,Yes,Married,Hispanic or Latino,Urban
2020,Police Department,CDC/SC Johnson,9519.0,Public Safety,In-Kind Donation,DONOR_2426,Female,21.0,College,Full-Time,No,Married,White,Urban
2020,Police Department,Centurion Foundation,8611.0,Public Safety,Monetary Donation,DONOR_2427,Female,53.0,College,Full-Time,Yes,Married,White,Urban
2020,Police Department,Estee Lauder,5340.0,Public Safety,In-Kind Donation,DONOR_2428,Female,23.0,College,Full-Time,Yes,Married,Hispanic or Latino,Urban
2020,Police Department,Lowes,12500.0,Public Safety,In-Kind Donation,DONOR_2429,Female,22.0,College,Full-Time,Yes,Widowed,White,Urban
2020,Police Department,New York City Police Foundation,6345073.17,Public Safety,Monetary Donation,DONOR_1230,Female,20.0,High School or Less,Part-Time,Yes,Divorced,Asian,Urban
2020,Police Department,Op Blue Bloods,96800.0,Public Safety,In-Kind Donation,DONOR_2430,Male,31.0,College,Unemployed,Yes,Married,Other,Suburban
2020,Police Department,Pernod Ricard,414091.28,Public Safety,In-Kind Donation,DONOR_2431,Male,34.0,College,Full-Time,Yes,Single,Other,Urban
2020,Police Department,Police Relief Fund,56494.43,Public Safety,Monetary Donation,DONOR_1233,Female,41.0,College,Full-Time,Yes,Married,White,Rural
2020,Police Department,Power Pack Kevin Doling,6300.0,Public Safety,In-Kind Donation,DONOR_2432,Male,21.0,College,Full-Time,Yes,Single,White,Urban
2020,Police Department,Troy Design and Manufacturing Co.,12555.0,Public Safety,In-Kind Donation,DONOR_2433,Male,60.0,High School or Less,Full-Time,Yes,Married,Hispanic or Latino,Urban
2020,Police Department,World Health Organization,65311.8,Public Safety,In-Kind Donation,DONOR_2434,Female,38.0,College,Full-Time,No,Married,Black or African American,Suburban
2020,Police Department,Anonymous Donors,225425.14,Public Safety,In-Kind Donation,DONOR_2435,Male,18.0,High School or Less,Full-Time,Yes,Married,White,Urban
2020,Probation (Department of),Trinity Church Wall Street Foundation,400000.0,Public Safety,Monetary Donation,DONOR_2436,Female,51.0,High School or Less,Full-Time,Yes,Married,White,Rural
2020,Probation (Department of),The Pinkerton Foundation,600000.0,Public Safety,Monetary Donation,DONOR_2437,Female,41.0,High School or Less,Full-Time,Yes,Married,Other,Urban
2020,Probation (Department of),Food Bank of NYC,16000.0,Public Safety,Monetary Donation,DONOR_2438,Male,36.0,Masters Level,Full-Time,Yes,Married,White,Suburban
2020,Probation (Department of),Met Council,40000.0,Public Safety,Monetary Donation,DONOR_2439,Female,33.0,High School or Less,Full-Time,Yes,Single,Black or African American,Urban
2020,Small Business Services (Department of),The Goldman Sachs Foundation,925961.0,Other,Monetary Donation,DONOR_2440,Male,18.0,College,Full-Time,Yes,Married,White,Urban
2020,Small Business Services (Department of),PVH Foundation,100000.0,Other,Monetary Donation,DONOR_2441,Female,38.0,College,Full-Time,Yes,Married,White,Suburban
2020,Small Business Services (Department of),Housing Trust Fund,29250.0,Other,Monetary Donation,DONOR_2442,Female,37.0,Masters Level,Full-Time,No,Single,Hispanic or Latino,Suburban
2021,Education (Department of),Teaching Matters,972760.0,Education,Monetary Donation,DONOR_2443,Male,31.0,Masters Level,Full-Time,Yes,Married,White,Urban
2020,Veteran's Services (Department of),Boomer Naturals,193725.0,Other,In-Kind Donation,DONOR_2444,Male,32.0,Doctorate,Full-Time,Yes,Single,White,Urban
2020,Veteran's Services (Department of),Home Depot,10000.0,Other,In-Kind Donation,DONOR_1367,Male,42.0,College,Full-Time,Yes,Single,Hispanic or Latino,Rural
2020,Veteran's Services (Department of),Richmond County Savings Foundation,5000.0,Other,Monetary Donation,DONOR_2445,Female,43.0,High School or Less,Full-Time,No,Married,White,Urban
2020,Veteran's Services (Department of),PenFed Foundation,5000.0,Other,Monetary Donation,DONOR_2446,Female,41.0,College,Part-Time,Yes,Married,Hispanic or Latino,Urban
2020,Veteran's Services (Department of),Stephen Siller Tunnel to Tower Foundation,5000.0,Other,Monetary Donation,DONOR_2447,Female,41.0,Masters Level,Full-Time,Yes,Single,White,Urban
2020,Veteran's Services (Department of),Home Depot Foundation,5000.0,Other,Monetary Donation,DONOR_2448,Female,40.0,Masters Level,Full-Time,No,Single,Hispanic or Latino,Urban
2020,Veteran's Services (Department of),Bob Woodruff Foundation,5000.0,Other,Monetary Donation,DONOR_2449,Male,22.0,College,Full-Time,Yes,Married,White,Suburban
2020,Veteran's Services (Department of),History Channel,5000.0,Other,Monetary Donation,DONOR_2450,Male,37.0,High School or Less,Part-Time,Yes,Divorced,White,Urban
2020,Veteran's Services (Department of),Bob Woodruff Foundation,10917.18,Other,In-Kind Donation,DONOR_2449,Male,22.0,College,Full-Time,Yes,Married,White,Suburban
2020,Youth and Community Development (Department of),US Soccer Foundation,0.0,Other,Other,DONOR_2451,Female,24.0,College,Full-Time,Yes,Married,Hispanic or Latino,Suburban
2020,Youth and Community Development (Department of),US Soccer Foundation,0.0,Other,Other,DONOR_2451,Female,24.0,College,Full-Time,Yes,Married,Hispanic or Latino,Suburban
2021,Administration for Children's Services,ACS Toy Drive,12156.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_1268,Female,45.0,College,Full-Time,Yes,Divorced,White,Rural
2021,Administration for Children's Services,Ariel Hooks,6168.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2452,Female,25.0,Masters Level,Full-Time,Yes,Single,White,Suburban
2021,Administration for Children's Services,Bank Street College  of Education,9319.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2453,Male,22.0,Doctorate,Full-Time,No,Divorced,White,Rural
2021,Administration for Children's Services,Barnes & Noble Tribeca,14202.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2454,Female,39.0,College,Full-Time,Yes,Married,White,Urban
2021,Administration for Children's Services,Brave Health,8000.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2455,Male,26.0,College,Full-Time,Yes,Married,White,Suburban
2021,Administration for Children's Services,CITI Corporation,31552.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2456,Female,25.0,College,Full-Time,Yes,Divorced,Hispanic or Latino,Urban
2021,Administration for Children's Services,Even Footing,5306.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2457,Male,43.0,College,Part-Time,Yes,Single,White,Urban
2021,Administration for Children's Services,Fathers Alive in the Hood,7039.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2458,Male,26.0,High School or Less,Full-Time,No,Married,White,Urban
2021,Administration for Children's Services,Food Bank For New York City,10000.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2459,Male,51.0,College,Full-Time,Yes,Single,White,Urban
2021,Administration for Children's Services,Foster Care Unplugged,7518.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_9,Female,25.0,College,Full-Time,Yes,Married,Hispanic or Latino,Suburban
2021,Administration for Children's Services,Foster Pride,18632.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2460,Female,19.0,College,Part-Time,Yes,Married,White,Suburban
2021,Administration for Children's Services,Foster Your Dream,14150.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2461,Female,28.0,College,Full-Time,Yes,Single,White,Suburban
2021,Administration for Children's Services,"Foundation for Hospital Art, Inc",16800.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2462,Male,35.0,College,Full-Time,Yes,Single,White,Urban
2021,Administration for Children's Services,GLAM4GOOD Foundation,430460.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2463,Female,30.0,Masters Level,Full-Time,Yes,Single,Black or African American,Urban
2021,Administration for Children's Services,Hance Family Foundation,15176.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_1273,Female,25.0,High School or Less,Part-Time,Yes,Married,White,Urban
2021,Administration for Children's Services,Marine Toys for Tots Foundation,10492.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2464,Male,38.0,Masters Level,Full-Time,Yes,Married,Other,Urban
2021,Administration for Children's Services,Materials for the Arts,2369037.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_1278,Male,26.0,High School or Less,Full-Time,Yes,Married,White,Urban
2021,Administration for Children's Services,Mercer Tool Corp.,412593.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2465,Female,43.0,High School or Less,Unemployed,Yes,Married,White,Urban
2021,Administration for Children's Services,New York Mets,33747.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_5,Male,23.0,College,Full-Time,No,Married,Black or African American,Urban
2021,Administration for Children's Services,NYC Emergency Management,55114.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2466,Male,22.0,College,Full-Time,No,Married,Hispanic or Latino,Suburban
2021,Administration for Children's Services,NYC Finance,11272.0,Homess and Social Services and Childrens Services,In-Kind Donation,DONOR_2467,Male,39.0,High School or Less,Full-Time,Yes,Married,Hispanic or Latino,Rural
